post_id,annotators,rationales,post_tokens,annotator_labels,text,label_counts,n_annotators,shannon_entropy,stability_bins
20001668_gab,"[{'label': 'offensive', 'annotator_id': 217, 'target': ['Men', 'Other']}, {'label': 'hatespeech', 'annotator_id': 213, 'target': ['Other']}, {'label': 'normal', 'annotator_id': 199, 'target': ['None']}]",[],"['john', 'flynt', 'aka', 'brianna', 'wu', 'never', 'lets', 'us', 'down', 'with', 'his', 'hilarious', 'retarded', 'tweets', 'gamergate']","['offensive', 'hatespeech', 'normal']",john flynt aka brianna wu never lets us down with his hilarious retarded tweets gamergate,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
17388389_gab,"[{'label': 'offensive', 'annotator_id': 208, 'target': ['African']}, {'label': 'normal', 'annotator_id': 239, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 210, 'target': ['African']}]",[],"['are', 'they', 'have', 'you', 'ever', 'asked', 'one', 'if', 'they', 'd', 'prefer', 'to', 'live', 'in', 'the', 'ghettos', 'or', 'in', 'a', 'nice', 'spacious', 'apartment', 'in', 'downtown', 'new', 'york', 'trouble', 'is', 'with', 'many', 'us', 'blacks', 'there', 'a', 'massive', 'chip', 'and', 'entitlement', 'culture', 'like', 'our', 'white', 'chavs', 'have', 'here', 'too', 'lazy', 'to', 'earn', 'it']","['offensive', 'normal', 'hatespeech']",are they have you ever asked one if they d prefer to live in the ghettos or in a nice spacious apartment in downtown new york trouble is with many us blacks there a massive chip and entitlement culture like our white chavs have here too lazy to earn it,"{'offensive': 1, 'normal': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
16968406_gab,"[{'label': 'normal', 'annotator_id': 215, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 223, 'target': ['Homosexual', 'Women']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['Homosexual', 'Women']}]",[],"['<user>', 'do', 'you', 'support', 'letting', 'females', 'and', 'faggots', 'join', 'the', 'boy', 'scouts']","['normal', 'hatespeech', 'offensive']",<user> do you support letting females and faggots join the boy scouts,"{'normal': 1, 'hatespeech': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
16869971_gab,"[{'label': 'normal', 'annotator_id': 221, 'target': ['African', 'Jewish']}, {'label': 'offensive', 'annotator_id': 207, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 206, 'target': ['African', 'Jewish']}]",[],"['jews', 'will', 'do', 'anything', 'they', 'can', 'to', 'convince', 'you', 'not', 'to', 'read', 'homer', 'iliad', 'and', 'your', 'glorious', 'past', 'of', 'victory', 'and', 'unity', 'because', 'they', 'want', 'you', 'to', 'keep', 'worshipping', 'their', 'compendium', 'of', 'civil', 'rights', 'victories', 'where', 'they', 'convince', 'blacks', 'to', 'attack', 'whites', 'also', 'known', 'as', 'the', 'old', 'testament']","['normal', 'offensive', 'hatespeech']",jews will do anything they can to convince you not to read homer iliad and your glorious past of victory and unity because they want you to keep worshipping their compendium of civil rights victories where they convince blacks to attack whites also known as the old testament,"{'normal': 1, 'offensive': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
24524671_gab,"[{'label': 'hatespeech', 'annotator_id': 200, 'target': ['Arab']}, {'label': 'offensive', 'annotator_id': 201, 'target': ['Arab', 'Jewish']}, {'label': 'normal', 'annotator_id': 210, 'target': ['Refugee']}]",[],"['israel', 'defends', 'it', 'self', 'from', 'attack', 'braindead', 'tell', 'the', 'arabs', 'to', 'stop', 'attacking', 'and', 'then', 'ask', 'israel']","['hatespeech', 'offensive', 'normal']",israel defends it self from attack braindead tell the arabs to stop attacking and then ask israel,"{'hatespeech': 1, 'offensive': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
8309724_gab,"[{'label': 'hatespeech', 'annotator_id': 210, 'target': ['Caucasian', 'Women']}, {'label': 'normal', 'annotator_id': 200, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 201, 'target': ['Caucasian', 'Women']}]",[],"['some', 'white', 'chick', 'was', 'a', 'bitch', 'to', 'me', 'once', 'so', 'i', 'hope', 'all', 'white', 'women', 'suffer', 'for', 'all', 'time', 'wtf']","['hatespeech', 'normal', 'offensive']",some white chick was a bitch to me once so i hope all white women suffer for all time wtf,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
1268558604765925377_twitter,"[{'label': 'normal', 'annotator_id': 221, 'target': ['Homosexual']}, {'label': 'hatespeech', 'annotator_id': 204, 'target': ['Homosexual', 'African']}, {'label': 'offensive', 'annotator_id': 207, 'target': ['Homosexual']}]",[],"['nigerians', 'who', 'lie', 'have', 'premarital', 'sex', 'and', 'steal', 'draw', 'the', 'line', 'at', 'homosexuality', '🤣', '🤣', '🤣', '🤣']","['normal', 'hatespeech', 'offensive']",nigerians who lie have premarital sex and steal draw the line at homosexuality 🤣 🤣 🤣 🤣,"{'normal': 1, 'hatespeech': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
18529303_gab,"[{'label': 'normal', 'annotator_id': 211, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 205, 'target': ['Jewish', 'Indigenous']}, {'label': 'hatespeech', 'annotator_id': 206, 'target': ['Jewish']}]",[],"['<user>', '<number>', 'so', 'what', 'is', 'the', 'jewish', 'plan', 'when', 'the', 'globalist', 'and', 'zionist', 'clash', 'with', 'each', 'other', 'how', 'many', 'aryans', 'caucasians', 'europeans', 'and', 'other', 'white', 'and', 'non', 'jewish', 'nations', 'are', 'going', 'to', 'be', 'conscripted', 'to', 'fight', 'and', 'die', 'in', 'this', 'next', 'war', '<number>']","['normal', 'offensive', 'hatespeech']",<user> <number> so what is the jewish plan when the globalist and zionist clash with each other how many aryans caucasians europeans and other white and non jewish nations are going to be conscripted to fight and die in this next war <number>,"{'normal': 1, 'offensive': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
1214239272355737601_twitter,"[{'label': 'normal', 'annotator_id': 215, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 202, 'target': ['Other']}, {'label': 'hatespeech', 'annotator_id': 213, 'target': ['Jewish']}]",[],"['<user>', '<number>', 'thousand', 'people', 'think', 'anne', 'frank', 'is', 'diarrhea', 'sounds', 'like', 'sarah', 'silverware', 'has', 'quite', 'a', 'lot', 'of', 'nazi', 'friends']","['normal', 'offensive', 'hatespeech']",<user> <number> thousand people think anne frank is diarrhea sounds like sarah silverware has quite a lot of nazi friends,"{'normal': 1, 'offensive': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
14384672_gab,"[{'label': 'offensive', 'annotator_id': 206, 'target': ['None']}, {'label': 'normal', 'annotator_id': 203, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 211, 'target': ['Caucasian', 'Indigenous']}]",[],"['what', 'will', 'cuckservatives', 'say', 'when', 'texas', 'and', 'florida', 'go', 'blue', 'thanks', 'to', 'diversity', 'will', 'they', 'keep', 'insisting', 'that', 'it', 'only', 'about', 'ideas', 'that', 'race', 'plays', 'no', 'role', 'in', 'this', 'tell', 'that', 'to', 'blacks', 'latinos', 'and', 'asians', 'who', 'will', 'always', 'vote', 'for', 'their', 'collective', 'interests', 'ie', 'democrat']","['offensive', 'normal', 'hatespeech']",what will cuckservatives say when texas and florida go blue thanks to diversity will they keep insisting that it only about ideas that race plays no role in this tell that to blacks latinos and asians who will always vote for their collective interests ie democrat,"{'offensive': 1, 'normal': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
21646855_gab,"[{'label': 'normal', 'annotator_id': 229, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 205, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 223, 'target': ['African']}]",[],"['common', 'sense', 'gun', 'control', 'would', 'be', 'the', 'uk', 'gun', 'laws', 'for', 'blacks', 'and', 'the', 'us', 'gun', 'laws', 'for', 'whites', 'any', 'honest', 'look', 'at', 'the', 'far', 'greater', 'criminality', 'of', 'blacks', 'shows', 'this', 'approach', 'to', 'be', 'rational']","['normal', 'offensive', 'hatespeech']",common sense gun control would be the uk gun laws for blacks and the us gun laws for whites any honest look at the far greater criminality of blacks shows this approach to be rational,"{'normal': 1, 'offensive': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
12155983_gab,"[{'label': 'offensive', 'annotator_id': 213, 'target': ['Women']}, {'label': 'hatespeech', 'annotator_id': 210, 'target': ['Women']}, {'label': 'normal', 'annotator_id': 228, 'target': ['None']}]",[],"['i', 'like', 'my', 'women', 'like', 'i', 'like', 'my', 'bath', 'water', 'so', 'hot', 'i', 'can', 'only', 'stay', 'in', 'for', '<number>', 'seconds']","['offensive', 'hatespeech', 'normal']",i like my women like i like my bath water so hot i can only stay in for <number> seconds,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
7525769_gab,"[{'label': 'normal', 'annotator_id': 211, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 203, 'target': ['Asian']}, {'label': 'hatespeech', 'annotator_id': 232, 'target': ['Asian', 'Caucasian', 'Refugee']}]",[],"['exactly', 'but', 'asians', 'are', 'so', 'great', 'is', 'the', 'narrative', 'then', 'why', 'are', 'htey', 'leaving', 'their', 'countries', 'the', 'chinese', 'are', 'here', 'as', 'invaders', 'you', 'can', 'believ', 'that', 'and', 'every', 'time', 'you', 'eat', 'chinese', 'food', 'you', 'help', 'kill', 'off', 'ol', 'whitey', 'brought', 'to', 'you', 'by', 'mcmurphy', 'chinese', 'food']","['normal', 'offensive', 'hatespeech']",exactly but asians are so great is the narrative then why are htey leaving their countries the chinese are here as invaders you can believ that and every time you eat chinese food you help kill off ol whitey brought to you by mcmurphy chinese food,"{'normal': 1, 'offensive': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
18353388_gab,"[{'label': 'hatespeech', 'annotator_id': 206, 'target': ['Islam', 'Women']}, {'label': 'offensive', 'annotator_id': 203, 'target': ['Other']}, {'label': 'normal', 'annotator_id': 221, 'target': ['Islam', 'Women']}]",[],"['can', 'anyone', 'explain', 'why', 'liberals', 'especially', 'liberal', 'women', 'love', 'islam']","['hatespeech', 'offensive', 'normal']",can anyone explain why liberals especially liberal women love islam,"{'hatespeech': 1, 'offensive': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
1274495469918568450_twitter,"[{'label': 'normal', 'annotator_id': 221, 'target': ['Women']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['Women']}, {'label': 'hatespeech', 'annotator_id': 213, 'target': ['Women']}]",[],"['idk', 'what', '’', 'wrong', 'with', 'my', 'ex', 'gfs', 'but', 'then', 'hoes', 'get', 'on', 'my', 'nerves', '😒']","['normal', 'offensive', 'hatespeech']",idk what ’ wrong with my ex gfs but then hoes get on my nerves 😒,"{'normal': 1, 'offensive': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
2118065_gab,"[{'label': 'hatespeech', 'annotator_id': 205, 'target': ['Jewish']}, {'label': 'offensive', 'annotator_id': 206, 'target': ['Caucasian', 'Jewish', 'Women']}, {'label': 'normal', 'annotator_id': 207, 'target': ['Jewish']}]",[],"['<user>', 'i', 'am', 'done', 'w', 'jewish', 'women', 'saying', 'white', 'women', 'like', 'themselves', 'should', 'hate', 'themselves', 'for', 'being', 'white', 'lena', 'dunham', 'sarah', 'silverman', 'amy', 'schumer', 'do', 'not', 'mention', 'they', 'are', 'jewish', 'women', 'who', 'want', 'white', 'women', 'to', 'hate', 'themselves', 'it', 'so', 'sickening']","['hatespeech', 'offensive', 'normal']",<user> i am done w jewish women saying white women like themselves should hate themselves for being white lena dunham sarah silverman amy schumer do not mention they are jewish women who want white women to hate themselves it so sickening,"{'hatespeech': 1, 'offensive': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
9719987_gab,"[{'label': 'hatespeech', 'annotator_id': 235, 'target': ['African']}, {'label': 'normal', 'annotator_id': 215, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 217, 'target': ['African', 'Men', 'Women']}]",[],"['twitter', 'done', 'ant', 'was', 'the', 'main', 'reason', 'i', 'went', 'there', 'and', 'to', 'make', 'fun', 'of', 'libs', 'blacks', 'and', 'feminazis', 'looks', 'like', 'i', 'can', 'get', 'all', 'of', 'that', 'here', 'and', 'more']","['hatespeech', 'normal', 'offensive']",twitter done ant was the main reason i went there and to make fun of libs blacks and feminazis looks like i can get all of that here and more,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
19158984_gab,"[{'label': 'hatespeech', 'annotator_id': 206, 'target': ['Jewish']}, {'label': 'normal', 'annotator_id': 221, 'target': ['Jewish']}, {'label': 'offensive', 'annotator_id': 202, 'target': ['Caucasian', 'Jewish']}]",[],"['watching', 'man', 'in', 'the', 'high', 'castle', 'wow', 'the', 'jews', 'that', 'wrote', 'this', 'are', 'neurotic']","['hatespeech', 'normal', 'offensive']",watching man in the high castle wow the jews that wrote this are neurotic,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
20238789_gab,"[{'label': 'normal', 'annotator_id': 232, 'target': ['Caucasian', 'Women']}, {'label': 'hatespeech', 'annotator_id': 205, 'target': ['Women']}, {'label': 'offensive', 'annotator_id': 200, 'target': ['None']}]",[],"['this', 'guy', 'wants', 'to', 'put', 'women', 'in', 'cages', 'and', 'birdles', 'hes', 'a', 'fraud', 'and', 'has', 'no', 'kids', 'but', 'speaks', 'of', 'saving', 'white', 'race', 'probably', 'some', 'edgy', 'angry', 'teenager', 'mad', 'at', 'his', 'mom']","['normal', 'hatespeech', 'offensive']",this guy wants to put women in cages and birdles hes a fraud and has no kids but speaks of saving white race probably some edgy angry teenager mad at his mom,"{'normal': 1, 'hatespeech': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
5588203_gab,"[{'label': 'hatespeech', 'annotator_id': 212, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 213, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 217, 'target': ['Arab', 'Islam', 'Men', 'Refugee']}]",[],"['we', 'will', 'never', 'be', 'your', 'slaves', 'the', 'syrian', 'president', 'request', 'you', 'come', 'home', 'you', 'so', 'called', 'refugees', 'the', 'cowards', 'who', 'ran', 'and', 'left', 'women', 'and', 'children', 'behind', 'go', 'home', 'fight', 'your', 'own', 'battles', 'americans', 'grow', 'weary', 'of', 'providing', 'more', 'than', 'charity', 'requires', 'more', 'than', 'your', 'victims', 'were', 'allowed']","['hatespeech', 'normal', 'offensive']",we will never be your slaves the syrian president request you come home you so called refugees the cowards who ran and left women and children behind go home fight your own battles americans grow weary of providing more than charity requires more than your victims were allowed,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
27174897_gab,"[{'label': 'hatespeech', 'annotator_id': 246, 'target': ['Islam', 'Refugee']}, {'label': 'offensive', 'annotator_id': 221, 'target': ['Islam']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]",[],"['fine', 'but', 'of', 'no', 'use', 'unless', 'they', 'are', 'given', 'the', 'ok', 'to', 'shoot', 'the', 'fire', 'power', 'to', 'do', 'the', 'job', 'if', 'attacked', '3', 'rd', 'world', 'savages', 'only', 'understand', 'a', 'good', 'trashing', 'they', 'need', 'one', 'to', 'send', 'a', 'message', 'europe', 'is', 'no', 'longer', 'open', 'to', 'ponces', 'criminals', 'especially', 'moslem', 'scum']","['hatespeech', 'offensive', 'normal']",fine but of no use unless they are given the ok to shoot the fire power to do the job if attacked 3 rd world savages only understand a good trashing they need one to send a message europe is no longer open to ponces criminals especially moslem scum,"{'hatespeech': 1, 'offensive': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
22581140_gab,"[{'label': 'normal', 'annotator_id': 211, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 204, 'target': ['African', 'Arab', 'Caucasian', 'Hispanic']}, {'label': 'hatespeech', 'annotator_id': 205, 'target': ['Refugee']}]",[],"['the', 'census', 'will', 'show', 'the', 'browning', 'of', 'america', 'and', 'the', 'fact', 'that', 'democrats', 'have', 'to', 'import', 'voters', 'to', 'win', 'elections', 'there', 'are', 'not', 'enough', 'guilty', 'whites', 'or', 'blacks', 'for', 'them']","['normal', 'offensive', 'hatespeech']",the census will show the browning of america and the fact that democrats have to import voters to win elections there are not enough guilty whites or blacks for them,"{'normal': 1, 'offensive': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
24950446_gab,"[{'label': 'offensive', 'annotator_id': 200, 'target': ['Hispanic', 'Refugee']}, {'label': 'hatespeech', 'annotator_id': 201, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 210, 'target': ['Refugee']}]",[],"['new', 'jersey', 'prints', 'ballots', 'in', 'multiple', 'languages', 'so', 'the', 'immigrants', 'and', 'puerto', 'ricans', 'should', 'not', 'have', 'to', 'learn', 'english', 'after', 'all', 'some', 'of', 'the', 'puerto', 'ricians', 'are', 'third', 'generation', 'on', 'welfare', 'and', 'still', 'will', 'not', 'learn', 'english']","['offensive', 'hatespeech', 'normal']",new jersey prints ballots in multiple languages so the immigrants and puerto ricans should not have to learn english after all some of the puerto ricians are third generation on welfare and still will not learn english,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
1255285704361496577_twitter,"[{'label': 'hatespeech', 'annotator_id': 206, 'target': ['Jewish']}, {'label': 'normal', 'annotator_id': 239, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 203, 'target': ['Jewish']}]",[],"['<user>', '<number>', 'million', 'jews', 'you', 'f****ing', '<censored>', 'jerk']","['hatespeech', 'normal', 'offensive']",<user> <number> million jews you f****ing <censored> jerk,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
1126207508748619776_twitter,"[{'label': 'offensive', 'annotator_id': 202, 'target': ['Christian', 'Jewish']}, {'label': 'hatespeech', 'annotator_id': 213, 'target': ['Jewish']}, {'label': 'normal', 'annotator_id': 217, 'target': ['Men', 'Women']}]",[],"['<user>', '<user>', 'zionist', 'jews', 'are', 'courting', 'their', 'own', 'destruction', 'by', 'christian', 'zionists', 'that', 'is', 'a', 'disturbing', 'irony']","['offensive', 'hatespeech', 'normal']",<user> <user> zionist jews are courting their own destruction by christian zionists that is a disturbing irony,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
13926171_gab,"[{'label': 'hatespeech', 'annotator_id': 205, 'target': ['Islam']}, {'label': 'offensive', 'annotator_id': 221, 'target': ['Arab', 'Islam']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]",[],"['i', 'think', 'this', 'is', 'due', 'to', 'the', 'common', 'folk', 'being', 'raped', 'my', 'muslims', 'during', 'fhe', 'so', 'called', 'golden', 'age', 'they', 'basically', 'mixed', 'with', 'sand', 'niggers']","['hatespeech', 'offensive', 'normal']",i think this is due to the common folk being raped my muslims during fhe so called golden age they basically mixed with sand niggers,"{'hatespeech': 1, 'offensive': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
1178764150811455488_twitter,"[{'label': 'offensive', 'annotator_id': 58, 'target': ['Homosexual']}, {'label': 'hatespeech', 'annotator_id': 44, 'target': ['Heterosexual']}, {'label': 'normal', 'annotator_id': 18, 'target': ['None']}]",[],"['<user>', '<user>', 'faggots']","['offensive', 'hatespeech', 'normal']",<user> <user> faggots,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
18135548_gab,"[{'label': 'offensive', 'annotator_id': 205, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 200, 'target': ['Jewish', 'Other']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]",[],"['the', 'military', 'takes', 'weak', 'minded', 'white', 'kids', 'who', 'have', 'been', 'brainwashed', 'to', 'hate', 'themselves', 'and', 'kills', 'them', 'for', 'the', 'jews', 'in', 'jew', 'created', 'wars', 'it', 'a', 'global', 'phenomena']","['offensive', 'hatespeech', 'normal']",the military takes weak minded white kids who have been brainwashed to hate themselves and kills them for the jews in jew created wars it a global phenomena,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
18933777_gab,"[{'label': 'hatespeech', 'annotator_id': 200, 'target': ['Jewish']}, {'label': 'offensive', 'annotator_id': 225, 'target': ['Caucasian', 'Jewish']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]",[],"['he', 'was', 'a', 'jew', 'doing', 'a', 'jews', 'job', 'getting', 'whites', 'to', 'kill', 'each', 'other']","['hatespeech', 'offensive', 'normal']",he was a jew doing a jews job getting whites to kill each other,"{'hatespeech': 1, 'offensive': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
13532514_gab,"[{'label': 'hatespeech', 'annotator_id': 212, 'target': ['Asian']}, {'label': 'offensive', 'annotator_id': 203, 'target': ['Asian']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]",[],"['chinky', 'chinky', 'chinaman', 'went', 'to', 'milk', 'a', 'cow', 'chinky', 'chinky', 'chinaman', 'did', 'not', 'know', 'how', 'chinky', 'chinky', 'chinaman', 'pulled', 'the', 'wrong', 'tit', 'chinky', 'chinky', 'chinaman', 'got', 'covered', 'in', 'shit']","['hatespeech', 'offensive', 'normal']",chinky chinky chinaman went to milk a cow chinky chinky chinaman did not know how chinky chinky chinaman pulled the wrong tit chinky chinky chinaman got covered in shit,"{'hatespeech': 1, 'offensive': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
3532491_gab,"[{'label': 'offensive', 'annotator_id': 212, 'target': ['Homosexual', 'Women']}, {'label': 'normal', 'annotator_id': 215, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 217, 'target': ['Arab', 'Islam', 'Men', 'Women']}]",[],"['<user>', 'here', 'one', 'of', 'your', 'more', 'shining', 'comments', 'from', '<number>', 'some', 'are', 'still', 'pretending', 'like', 'the', 'recent', 'muh', 'dikings', 'are', 'specific', 'to', 'the', 'sandnigs', 'who', 'have', 'only', 'just', 'arrived', 'when', 'will', 'you', 'white', 'supremacists', 'realize', 'you', 'are', 'sjw', 'in', 'white', 'face', 'maga', 'blmkklarazasjwallthesame', 'trump']","['offensive', 'normal', 'hatespeech']",<user> here one of your more shining comments from <number> some are still pretending like the recent muh dikings are specific to the sandnigs who have only just arrived when will you white supremacists realize you are sjw in white face maga blmkklarazasjwallthesame trump,"{'offensive': 1, 'normal': 1, 'hatespeech': 1}",3,1.584962500721156,high_disagreement
13239404_gab,"[{'label': 'offensive', 'annotator_id': 223, 'target': ['Asian', 'Caucasian']}, {'label': 'hatespeech', 'annotator_id': 201, 'target': ['Asian']}, {'label': 'normal', 'annotator_id': 211, 'target': ['None']}]",[],"['asians', 'do', 'not', 'have', 'higher', 'iq', 'or', 'intelligence', 'in', 'general', 'than', 'whites', 'that', 'is', 'a', 'huge', 'grotesque', 'joke', 'probably', 'most', 'of', 'the', 'stats', 'come', 'from', 'lying', 'commie', 'chinks', 'so', 'strange', 'that', 'when', 'it', 'comes', 'to', 'stats', 'even', 'based', 'nazi', 'pooplords', 'believe', 'pinkos']","['offensive', 'hatespeech', 'normal']",asians do not have higher iq or intelligence in general than whites that is a huge grotesque joke probably most of the stats come from lying commie chinks so strange that when it comes to stats even based nazi pooplords believe pinkos,"{'offensive': 1, 'hatespeech': 1, 'normal': 1}",3,1.584962500721156,high_disagreement
23728501_gab,"[{'label': 'normal', 'annotator_id': 211, 'target': ['None']}, {'label': 'hatespeech', 'annotator_id': 206, 'target': ['Arab', 'Islam', 'Refugee']}, {'label': 'offensive', 'annotator_id': 208, 'target': ['Islam', 'Refugee']}]",[],"['american', 'wealth', 'based', 'on', 'debt', 'opec', 'countries', 'based', 'on', 'wealth', 'real', 'wealth', 'oil', 'let', 'them', 'take', 'the', 'muslim', 'refugees']","['normal', 'hatespeech', 'offensive']",american wealth based on debt opec countries based on wealth real wealth oil let them take the muslim refugees,"{'normal': 1, 'hatespeech': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
1172554911873196032_twitter,"[{'label': 'hatespeech', 'annotator_id': 235, 'target': ['Islam']}, {'label': 'normal', 'annotator_id': 222, 'target': ['Islam']}, {'label': 'offensive', 'annotator_id': 209, 'target': ['Islam']}]",[],"['<user>', '<user>', 'no', 'not', 'really', 'want', 'to', 'see', 'some', 'really', 'horrifying', 'videos', 'i', 'can', 'share', 'some', 'of', 'the', 'muslim', 'brotherhood', 'terror', 'videos']","['hatespeech', 'normal', 'offensive']",<user> <user> no not really want to see some really horrifying videos i can share some of the muslim brotherhood terror videos,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
5317564_gab,"[{'label': 'hatespeech', 'annotator_id': 201, 'target': ['Refugee']}, {'label': 'normal', 'annotator_id': 209, 'target': ['Women', 'Refugee']}, {'label': 'offensive', 'annotator_id': 228, 'target': ['Refugee']}]",[],"['i', 'want', 'to', 'know', 'what', 'the', 'refugees', 'have', 'been', 'told', 'about', 'where', 'they', 'are', 'going', 'my', 'suspicion', 'is', 'that', 'soros', 'filled', 'their', 'heads', 'with', 'fake', 'news', 'of', 'free', 'houses', 'free', 'money', 'fresh', 'new', 'mosques', 'and', 'blonde', 'infidel', 'women', 'just', 'waiting', 'to', 'help', 'them', 'in', 'times', 'of', 'sexual', 'emergency', 'politics', 'news']","['hatespeech', 'normal', 'offensive']",i want to know what the refugees have been told about where they are going my suspicion is that soros filled their heads with fake news of free houses free money fresh new mosques and blonde infidel women just waiting to help them in times of sexual emergency politics news,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
1178559091482021893_twitter,"[{'label': 'hatespeech', 'annotator_id': 99, 'target': ['Arab']}, {'label': 'normal', 'annotator_id': 18, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 39, 'target': ['Islam']}]",[],"['<user>', '<user>', '<user>', '<user>', 'at', 'this', 'point', 'i', 'do', 'not', 'remember', 'how', 'many', 'times', 'i', 'have', 'been', 'called', 'towelhead', 'raghead', 'dipperhead', 'while', 'driving', 'truck', 'now', 'i', 'just', 'ignore', 'them', 'but', 'i', 'accept', 'it', 'from', 'her', 'she', 'uses', 'indian', 'accent', 'in', 'her', 'skits', 'so', 'this', 'isnt', 'far', 'off']","['hatespeech', 'normal', 'offensive']",<user> <user> <user> <user> at this point i do not remember how many times i have been called towelhead raghead dipperhead while driving truck now i just ignore them but i accept it from her she uses indian accent in her skits so this isnt far off,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
21876796_gab,"[{'label': 'hatespeech', 'annotator_id': 203, 'target': ['Caucasian', 'Women']}, {'label': 'normal', 'annotator_id': 204, 'target': ['Caucasian']}, {'label': 'offensive', 'annotator_id': 207, 'target': ['None']}]",[],"['why', 'are', 'so', 'many', 'young', 'english', 'girls', 'left', 'unsupervised', 'around', 'these', 'animals', 'are', 'these', 'all', 'poor', 'white', 'trash', 'whose', 'mothers', 'are', 'all', 'out', 'getting', 'drunk', 'or', 'what', 'i', 'do', 'not', 'understand', 'how', 'this', 'grooming', 'thing', 'can', 'go', 'on', 'so', 'badly']","['hatespeech', 'normal', 'offensive']",why are so many young english girls left unsupervised around these animals are these all poor white trash whose mothers are all out getting drunk or what i do not understand how this grooming thing can go on so badly,"{'hatespeech': 1, 'normal': 1, 'offensive': 1}",3,1.584962500721156,high_disagreement
